Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-11-21 00:00:00,17.99,0.0,0.0
2017-11-21 01:00:00,15.77,0.0,0.0
2017-11-21 02:00:00,14.25,117.647058823529,100.0
2017-11-21 03:00:00,14.5,0.0,100.0
2017-11-21 04:00:00,14.35,117.647058823529,200.0
2017-11-21 05:00:00,19.64,0.0,200.0
2017-11-21 06:00:00,29.22,0.0,200.0
2017-11-21 07:00:00,37.04,0.0,200.0
2017-11-21 08:00:00,34.15,0.0,200.0
2017-11-21 09:00:00,32.46,0.0,200.0
2017-11-21 10:00:00,31.85,0.0,200.0
2017-11-21 11:00:00,31.3,0.0,200.0
2017-11-21 12:00:00,31.27,0.0,200.0
2017-11-21 13:00:00,31.27,0.0,200.0
2017-11-21 14:00:00,31.25,0.0,200.0
2017-11-21 15:00:00,30.37,0.0,200.0
2017-11-21 16:00:00,37.63,0.0,200.0
2017-11-21 17:00:00,44.02,-117.647058823529,100.0
2017-11-21 18:00:00,40.35,-117.647058823529,0.0
2017-11-21 19:00:00,37.19,0.0,0.0
2017-11-21 20:00:00,32.95,0.0,0.0
2017-11-21 21:00:00,29.13,0.0,0.0
2017-11-21 22:00:00,24.06,0.0,0.0
2017-11-21 23:00:00,20.37,0.0,0.0
