Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-11-27 00:00:00,23.34,0.0,0.0
2017-11-27 01:00:00,20.8,0.0,0.0
2017-11-27 02:00:00,18.04,117.647058823529,100.0
2017-11-27 03:00:00,17.44,117.647058823529,200.0
2017-11-27 04:00:00,18.09,0.0,200.0
2017-11-27 05:00:00,22.87,0.0,200.0
2017-11-27 06:00:00,30.87,0.0,200.0
2017-11-27 07:00:00,39.91,0.0,200.0
2017-11-27 08:00:00,38.42,0.0,200.0
2017-11-27 09:00:00,37.67,0.0,200.0
2017-11-27 10:00:00,36.1,0.0,200.0
2017-11-27 11:00:00,35.14,0.0,200.0
2017-11-27 12:00:00,33.17,0.0,200.0
2017-11-27 13:00:00,31.86,0.0,200.0
2017-11-27 14:00:00,31.32,0.0,200.0
2017-11-27 15:00:00,32.39,0.0,200.0
2017-11-27 16:00:00,37.15,0.0,200.0
2017-11-27 17:00:00,45.63,-117.647058823529,100.0
2017-11-27 18:00:00,43.34,-117.647058823529,0.0
2017-11-27 19:00:00,41.18,0.0,0.0
2017-11-27 20:00:00,37.46,0.0,0.0
2017-11-27 21:00:00,32.23,0.0,0.0
2017-11-27 22:00:00,27.78,0.0,0.0
2017-11-27 23:00:00,25.22,0.0,0.0
