Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-11-02 00:00:00,19.75,0.0,0.0
2017-11-02 01:00:00,18.09,0.0,0.0
2017-11-02 02:00:00,16.56,0.0,0.0
2017-11-02 03:00:00,16.29,117.647058823529,100.0
2017-11-02 04:00:00,16.41,117.647058823529,200.0
2017-11-02 05:00:00,17.43,0.0,200.0
2017-11-02 06:00:00,26.6,0.0,200.0
2017-11-02 07:00:00,30.77,0.0,200.0
2017-11-02 08:00:00,31.38,0.0,200.0
2017-11-02 09:00:00,31.34,0.0,200.0
2017-11-02 10:00:00,31.09,0.0,200.0
2017-11-02 11:00:00,30.27,0.0,200.0
2017-11-02 12:00:00,29.99,0.0,200.0
2017-11-02 13:00:00,29.99,0.0,200.0
2017-11-02 14:00:00,29.97,0.0,200.0
2017-11-02 15:00:00,30.12,0.0,200.0
2017-11-02 16:00:00,30.23,0.0,200.0
2017-11-02 17:00:00,33.18,0.0,200.0
2017-11-02 18:00:00,37.24,-117.647058823529,100.0
2017-11-02 19:00:00,36.36,-117.647058823529,0.0
2017-11-02 20:00:00,30.13,0.0,0.0
2017-11-02 21:00:00,26.31,0.0,0.0
2017-11-02 22:00:00,20.9,0.0,0.0
2017-11-02 23:00:00,19.15,0.0,0.0
