Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-03-12 00:00:00,46.55,0.0,0.0
2017-03-12 01:00:00,43.59,0.0,0.0
2017-03-12 03:00:00,40.69,0.0,0.0
2017-03-12 04:00:00,39.86,117.647058823529,100.0
2017-03-12 05:00:00,41.9,0.0,100.0
2017-03-12 06:00:00,43.15,0.0,100.0
2017-03-12 07:00:00,45.69,0.0,100.0
2017-03-12 08:00:00,50.88,0.0,100.0
2017-03-12 09:00:00,51.33,0.0,100.0
2017-03-12 10:00:00,51.8,0.0,100.0
2017-03-12 11:00:00,51.9,0.0,100.0
2017-03-12 12:00:00,48.88,0.0,100.0
2017-03-12 13:00:00,43.52,0.0,100.0
2017-03-12 14:00:00,39.91,117.647058823529,200.0
2017-03-12 15:00:00,40.03,0.0,200.0
2017-03-12 16:00:00,42.5,0.0,200.0
2017-03-12 17:00:00,48.29,0.0,200.0
2017-03-12 18:00:00,58.29,0.0,200.0
2017-03-12 19:00:00,77.0,-117.647058823529,100.0
2017-03-12 20:00:00,75.01,-117.647058823529,0.0
2017-03-12 21:00:00,65.27,0.0,0.0
2017-03-12 22:00:00,51.08,0.0,0.0
2017-03-12 23:00:00,46.72,0.0,0.0
