Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-03-04 00:00:00,31.67,0.0,0.0
2017-03-04 01:00:00,30.5,0.0,0.0
2017-03-04 02:00:00,27.92,0.0,0.0
2017-03-04 03:00:00,27.78,117.647058823529,100.0
2017-03-04 04:00:00,28.0,0.0,100.0
2017-03-04 05:00:00,30.69,0.0,100.0
2017-03-04 06:00:00,31.77,0.0,100.0
2017-03-04 07:00:00,32.12,0.0,100.0
2017-03-04 08:00:00,34.23,0.0,100.0
2017-03-04 09:00:00,36.03,0.0,100.0
2017-03-04 10:00:00,35.64,0.0,100.0
2017-03-04 11:00:00,34.41,0.0,100.0
2017-03-04 12:00:00,31.56,0.0,100.0
2017-03-04 13:00:00,30.22,0.0,100.0
2017-03-04 14:00:00,28.32,0.0,100.0
2017-03-04 15:00:00,27.64,117.647058823529,200.0
2017-03-04 16:00:00,29.96,0.0,200.0
2017-03-04 17:00:00,36.86,0.0,200.0
2017-03-04 18:00:00,43.97,-117.647058823529,100.0
2017-03-04 19:00:00,38.67,-117.647058823529,0.0
2017-03-04 20:00:00,36.13,0.0,0.0
2017-03-04 21:00:00,33.28,0.0,0.0
2017-03-04 22:00:00,31.4,0.0,0.0
2017-03-04 23:00:00,29.48,0.0,0.0
