Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-03-26 00:00:00,26.54,0.0,0.0
2017-03-26 01:00:00,23.7,0.0,0.0
2017-03-26 02:00:00,21.61,0.0,0.0
2017-03-26 03:00:00,21.23,0.0,0.0
2017-03-26 04:00:00,19.85,0.0,0.0
2017-03-26 05:00:00,18.34,117.647058823529,100.0
2017-03-26 06:00:00,19.16,117.647058823529,200.0
2017-03-26 07:00:00,20.56,0.0,200.0
2017-03-26 08:00:00,24.5,0.0,200.0
2017-03-26 09:00:00,28.28,0.0,200.0
2017-03-26 10:00:00,28.61,0.0,200.0
2017-03-26 11:00:00,28.25,0.0,200.0
2017-03-26 12:00:00,28.37,0.0,200.0
2017-03-26 13:00:00,26.29,0.0,200.0
2017-03-26 14:00:00,26.71,0.0,200.0
2017-03-26 15:00:00,25.56,0.0,200.0
2017-03-26 16:00:00,27.39,0.0,200.0
2017-03-26 17:00:00,31.0,0.0,200.0
2017-03-26 18:00:00,32.32,0.0,200.0
2017-03-26 19:00:00,42.88,-117.647058823529,100.0
2017-03-26 20:00:00,37.0,-117.647058823529,0.0
2017-03-26 21:00:00,30.62,0.0,0.0
2017-03-26 22:00:00,26.05,0.0,0.0
2017-03-26 23:00:00,23.65,0.0,0.0
