Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-03-20 00:00:00,28.61,0.0,0.0
2017-03-20 01:00:00,27.86,0.0,0.0
2017-03-20 02:00:00,26.68,117.647058823529,100.0
2017-03-20 03:00:00,26.61,117.647058823529,200.0
2017-03-20 04:00:00,27.55,0.0,200.0
2017-03-20 05:00:00,31.12,0.0,200.0
2017-03-20 06:00:00,41.51,0.0,200.0
2017-03-20 07:00:00,46.63,-117.647058823529,100.0
2017-03-20 08:00:00,45.48,0.0,100.0
2017-03-20 09:00:00,42.16,0.0,100.0
2017-03-20 10:00:00,40.51,0.0,100.0
2017-03-20 11:00:00,38.57,0.0,100.0
2017-03-20 12:00:00,36.36,0.0,100.0
2017-03-20 13:00:00,34.2,0.0,100.0
2017-03-20 14:00:00,32.79,0.0,100.0
2017-03-20 15:00:00,31.82,0.0,100.0
2017-03-20 16:00:00,31.18,0.0,100.0
2017-03-20 17:00:00,33.07,0.0,100.0
2017-03-20 18:00:00,38.03,0.0,100.0
2017-03-20 19:00:00,45.93,-117.647058823529,0.0
2017-03-20 20:00:00,41.66,0.0,0.0
2017-03-20 21:00:00,35.31,0.0,0.0
2017-03-20 22:00:00,33.08,0.0,0.0
2017-03-20 23:00:00,30.75,0.0,0.0
