Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-03-10 00:00:00,23.46,0.0,0.0
2017-03-10 01:00:00,23.23,0.0,0.0
2017-03-10 02:00:00,21.9,117.647058823529,100.0
2017-03-10 03:00:00,21.31,117.647058823529,200.0
2017-03-10 04:00:00,21.98,0.0,200.0
2017-03-10 05:00:00,24.01,0.0,200.0
2017-03-10 06:00:00,28.6,0.0,200.0
2017-03-10 07:00:00,34.67,0.0,200.0
2017-03-10 08:00:00,34.42,0.0,200.0
2017-03-10 09:00:00,35.53,0.0,200.0
2017-03-10 10:00:00,37.0,0.0,200.0
2017-03-10 11:00:00,34.66,0.0,200.0
2017-03-10 12:00:00,33.09,0.0,200.0
2017-03-10 13:00:00,30.24,0.0,200.0
2017-03-10 14:00:00,29.31,0.0,200.0
2017-03-10 15:00:00,28.46,0.0,200.0
2017-03-10 16:00:00,30.6,0.0,200.0
2017-03-10 17:00:00,37.85,0.0,200.0
2017-03-10 18:00:00,45.53,-117.647058823529,100.0
2017-03-10 19:00:00,43.21,-117.647058823529,0.0
2017-03-10 20:00:00,38.44,0.0,0.0
2017-03-10 21:00:00,37.04,0.0,0.0
2017-03-10 22:00:00,32.81,0.0,0.0
2017-03-10 23:00:00,30.7,0.0,0.0
