Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-03-17 00:00:00,50.95,0.0,0.0
2017-03-17 01:00:00,46.87,0.0,0.0
2017-03-17 02:00:00,45.68,117.647058823529,100.0
2017-03-17 03:00:00,46.56,0.0,100.0
2017-03-17 04:00:00,46.5,117.647058823529,200.0
2017-03-17 05:00:00,51.06,0.0,200.0
2017-03-17 06:00:00,62.16,0.0,200.0
2017-03-17 07:00:00,63.62,0.0,200.0
2017-03-17 08:00:00,65.65,-117.647058823529,100.0
2017-03-17 09:00:00,67.7,-117.647058823529,0.0
2017-03-17 10:00:00,62.91,0.0,0.0
2017-03-17 11:00:00,56.77,0.0,0.0
2017-03-17 12:00:00,51.92,0.0,0.0
2017-03-17 13:00:00,48.41,0.0,0.0
2017-03-17 14:00:00,46.23,0.0,0.0
2017-03-17 15:00:00,45.52,0.0,0.0
2017-03-17 16:00:00,45.81,0.0,0.0
2017-03-17 17:00:00,51.51,0.0,0.0
2017-03-17 18:00:00,55.24,0.0,0.0
2017-03-17 19:00:00,63.42,0.0,0.0
2017-03-17 20:00:00,59.95,0.0,0.0
2017-03-17 21:00:00,48.36,0.0,0.0
2017-03-17 22:00:00,45.03,0.0,0.0
2017-03-17 23:00:00,45.51,0.0,0.0
