Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-07-08 00:00:00,25.3,0.0,0.0
2017-07-08 01:00:00,22.02,0.0,0.0
2017-07-08 02:00:00,19.84,0.0,0.0
2017-07-08 03:00:00,17.7,0.0,0.0
2017-07-08 04:00:00,17.45,0.0,0.0
2017-07-08 05:00:00,15.07,117.647058823529,100.0
2017-07-08 06:00:00,14.92,117.647058823529,200.0
2017-07-08 07:00:00,17.13,0.0,200.0
2017-07-08 08:00:00,25.88,0.0,200.0
2017-07-08 09:00:00,31.78,0.0,200.0
2017-07-08 10:00:00,34.35,0.0,200.0
2017-07-08 11:00:00,36.02,0.0,200.0
2017-07-08 12:00:00,36.38,0.0,200.0
2017-07-08 13:00:00,36.58,0.0,200.0
2017-07-08 14:00:00,37.11,0.0,200.0
2017-07-08 15:00:00,40.08,0.0,200.0
2017-07-08 16:00:00,40.76,-117.647058823529,100.0
2017-07-08 17:00:00,40.85,-117.647058823529,0.0
2017-07-08 18:00:00,36.75,0.0,0.0
2017-07-08 19:00:00,36.26,0.0,0.0
2017-07-08 20:00:00,35.48,0.0,0.0
2017-07-08 21:00:00,35.82,0.0,0.0
2017-07-08 22:00:00,33.28,0.0,0.0
2017-07-08 23:00:00,26.99,0.0,0.0
