Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-07-07 00:00:00,22.65,0.0,0.0
2017-07-07 01:00:00,21.18,0.0,0.0
2017-07-07 02:00:00,17.72,0.0,0.0
2017-07-07 03:00:00,16.29,0.0,0.0
2017-07-07 04:00:00,15.99,117.647058823529,100.0
2017-07-07 05:00:00,16.02,117.647058823529,200.0
2017-07-07 06:00:00,22.0,0.0,200.0
2017-07-07 07:00:00,24.73,0.0,200.0
2017-07-07 08:00:00,30.97,0.0,200.0
2017-07-07 09:00:00,33.76,0.0,200.0
2017-07-07 10:00:00,34.79,0.0,200.0
2017-07-07 11:00:00,35.77,0.0,200.0
2017-07-07 12:00:00,36.65,0.0,200.0
2017-07-07 13:00:00,37.96,0.0,200.0
2017-07-07 14:00:00,42.42,0.0,200.0
2017-07-07 15:00:00,42.4,0.0,200.0
2017-07-07 16:00:00,46.09,-117.647058823529,100.0
2017-07-07 17:00:00,45.23,-117.647058823529,0.0
2017-07-07 18:00:00,37.35,0.0,0.0
2017-07-07 19:00:00,36.14,0.0,0.0
2017-07-07 20:00:00,35.58,0.0,0.0
2017-07-07 21:00:00,35.65,0.0,0.0
2017-07-07 22:00:00,34.54,0.0,0.0
2017-07-07 23:00:00,28.38,0.0,0.0
