Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-07-24 00:00:00,25.34,0.0,0.0
2017-07-24 01:00:00,22.66,0.0,0.0
2017-07-24 02:00:00,20.56,0.0,0.0
2017-07-24 03:00:00,19.89,117.647058823529,100.0
2017-07-24 04:00:00,19.94,117.647058823529,200.0
2017-07-24 05:00:00,20.89,0.0,200.0
2017-07-24 06:00:00,23.9,0.0,200.0
2017-07-24 07:00:00,27.46,0.0,200.0
2017-07-24 08:00:00,34.62,0.0,200.0
2017-07-24 09:00:00,35.8,0.0,200.0
2017-07-24 10:00:00,38.0,0.0,200.0
2017-07-24 11:00:00,38.34,0.0,200.0
2017-07-24 12:00:00,38.75,0.0,200.0
2017-07-24 13:00:00,39.32,0.0,200.0
2017-07-24 14:00:00,40.37,0.0,200.0
2017-07-24 15:00:00,41.17,0.0,200.0
2017-07-24 16:00:00,41.8,-117.647058823529,100.0
2017-07-24 17:00:00,42.87,-117.647058823529,0.0
2017-07-24 18:00:00,41.0,0.0,0.0
2017-07-24 19:00:00,40.53,0.0,0.0
2017-07-24 20:00:00,39.13,0.0,0.0
2017-07-24 21:00:00,37.6,0.0,0.0
2017-07-24 22:00:00,36.73,0.0,0.0
2017-07-24 23:00:00,29.1,0.0,0.0
