Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-07-14 00:00:00,36.99,0.0,0.0
2017-07-14 01:00:00,28.15,0.0,0.0
2017-07-14 02:00:00,26.44,0.0,0.0
2017-07-14 03:00:00,21.8,0.0,0.0
2017-07-14 04:00:00,19.55,117.647058823529,100.0
2017-07-14 05:00:00,19.0,117.647058823529,200.0
2017-07-14 06:00:00,25.56,0.0,200.0
2017-07-14 07:00:00,33.47,0.0,200.0
2017-07-14 08:00:00,38.32,0.0,200.0
2017-07-14 09:00:00,42.15,0.0,200.0
2017-07-14 10:00:00,40.55,0.0,200.0
2017-07-14 11:00:00,41.89,0.0,200.0
2017-07-14 12:00:00,42.45,0.0,200.0
2017-07-14 13:00:00,43.58,0.0,200.0
2017-07-14 14:00:00,45.81,0.0,200.0
2017-07-14 15:00:00,44.71,0.0,200.0
2017-07-14 16:00:00,46.53,-117.647058823529,100.0
2017-07-14 17:00:00,45.97,-117.647058823529,0.0
2017-07-14 18:00:00,42.39,0.0,0.0
2017-07-14 19:00:00,40.86,0.0,0.0
2017-07-14 20:00:00,40.95,0.0,0.0
2017-07-14 21:00:00,40.93,0.0,0.0
2017-07-14 22:00:00,41.05,0.0,0.0
2017-07-14 23:00:00,38.27,0.0,0.0
