Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-07-26 00:00:00,21.33,0.0,0.0
2017-07-26 01:00:00,19.47,0.0,0.0
2017-07-26 02:00:00,17.71,0.0,0.0
2017-07-26 03:00:00,16.13,117.647058823529,100.0
2017-07-26 04:00:00,16.18,117.647058823529,200.0
2017-07-26 05:00:00,17.64,0.0,200.0
2017-07-26 06:00:00,20.82,0.0,200.0
2017-07-26 07:00:00,22.86,0.0,200.0
2017-07-26 08:00:00,24.96,0.0,200.0
2017-07-26 09:00:00,28.66,0.0,200.0
2017-07-26 10:00:00,31.04,0.0,200.0
2017-07-26 11:00:00,32.79,0.0,200.0
2017-07-26 12:00:00,33.22,0.0,200.0
2017-07-26 13:00:00,34.94,0.0,200.0
2017-07-26 14:00:00,35.3,0.0,200.0
2017-07-26 15:00:00,36.25,0.0,200.0
2017-07-26 16:00:00,37.69,-117.647058823529,100.0
2017-07-26 17:00:00,36.85,-117.647058823529,0.0
2017-07-26 18:00:00,35.2,0.0,0.0
2017-07-26 19:00:00,33.43,0.0,0.0
2017-07-26 20:00:00,31.94,0.0,0.0
2017-07-26 21:00:00,30.05,0.0,0.0
2017-07-26 22:00:00,29.44,0.0,0.0
2017-07-26 23:00:00,23.64,0.0,0.0
