Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-07-25 00:00:00,24.0,0.0,0.0
2017-07-25 01:00:00,20.87,0.0,0.0
2017-07-25 02:00:00,19.84,0.0,0.0
2017-07-25 03:00:00,17.85,117.647058823529,100.0
2017-07-25 04:00:00,18.0,117.647058823529,200.0
2017-07-25 05:00:00,18.53,0.0,200.0
2017-07-25 06:00:00,21.89,0.0,200.0
2017-07-25 07:00:00,26.74,0.0,200.0
2017-07-25 08:00:00,30.69,0.0,200.0
2017-07-25 09:00:00,34.52,0.0,200.0
2017-07-25 10:00:00,33.97,0.0,200.0
2017-07-25 11:00:00,35.2,0.0,200.0
2017-07-25 12:00:00,37.05,0.0,200.0
2017-07-25 13:00:00,37.53,0.0,200.0
2017-07-25 14:00:00,37.73,0.0,200.0
2017-07-25 15:00:00,37.61,0.0,200.0
2017-07-25 16:00:00,38.32,-117.647058823529,100.0
2017-07-25 17:00:00,38.62,-117.647058823529,0.0
2017-07-25 18:00:00,37.55,0.0,0.0
2017-07-25 19:00:00,34.31,0.0,0.0
2017-07-25 20:00:00,32.35,0.0,0.0
2017-07-25 21:00:00,30.67,0.0,0.0
2017-07-25 22:00:00,31.26,0.0,0.0
2017-07-25 23:00:00,22.84,0.0,0.0
