Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-07-16 00:00:00,24.15,0.0,0.0
2017-07-16 01:00:00,22.36,0.0,0.0
2017-07-16 02:00:00,19.94,0.0,0.0
2017-07-16 03:00:00,18.5,0.0,0.0
2017-07-16 04:00:00,16.4,0.0,0.0
2017-07-16 05:00:00,14.7,117.647058823529,100.0
2017-07-16 06:00:00,15.15,117.647058823529,200.0
2017-07-16 07:00:00,16.96,0.0,200.0
2017-07-16 08:00:00,19.79,0.0,200.0
2017-07-16 09:00:00,26.43,0.0,200.0
2017-07-16 10:00:00,29.55,0.0,200.0
2017-07-16 11:00:00,29.46,0.0,200.0
2017-07-16 12:00:00,30.87,0.0,200.0
2017-07-16 13:00:00,35.0,0.0,200.0
2017-07-16 14:00:00,37.06,0.0,200.0
2017-07-16 15:00:00,38.7,0.0,200.0
2017-07-16 16:00:00,39.44,-117.647058823529,100.0
2017-07-16 17:00:00,41.07,-117.647058823529,0.0
2017-07-16 18:00:00,38.7,0.0,0.0
2017-07-16 19:00:00,36.89,0.0,0.0
2017-07-16 20:00:00,36.62,0.0,0.0
2017-07-16 21:00:00,34.75,0.0,0.0
2017-07-16 22:00:00,30.63,0.0,0.0
2017-07-16 23:00:00,27.8,0.0,0.0
