Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-07-01 00:00:00,28.65,0.0,0.0
2017-07-01 01:00:00,25.89,0.0,0.0
2017-07-01 02:00:00,22.65,0.0,0.0
2017-07-01 03:00:00,21.47,0.0,0.0
2017-07-01 04:00:00,20.64,117.647058823529,100.0
2017-07-01 05:00:00,16.27,117.647058823529,200.0
2017-07-01 06:00:00,21.37,0.0,200.0
2017-07-01 07:00:00,21.34,0.0,200.0
2017-07-01 08:00:00,31.7,0.0,200.0
2017-07-01 09:00:00,34.86,0.0,200.0
2017-07-01 10:00:00,36.48,0.0,200.0
2017-07-01 11:00:00,39.32,0.0,200.0
2017-07-01 12:00:00,40.88,0.0,200.0
2017-07-01 13:00:00,43.22,0.0,200.0
2017-07-01 14:00:00,44.52,0.0,200.0
2017-07-01 15:00:00,49.21,0.0,200.0
2017-07-01 16:00:00,53.37,-117.647058823529,100.0
2017-07-01 17:00:00,52.78,-117.647058823529,0.0
2017-07-01 18:00:00,43.2,0.0,0.0
2017-07-01 19:00:00,40.88,0.0,0.0
2017-07-01 20:00:00,40.56,0.0,0.0
2017-07-01 21:00:00,39.43,0.0,0.0
2017-07-01 22:00:00,37.78,0.0,0.0
2017-07-01 23:00:00,30.67,0.0,0.0
