Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-07-02 00:00:00,26.14,0.0,0.0
2017-07-02 01:00:00,24.81,0.0,0.0
2017-07-02 02:00:00,23.38,0.0,0.0
2017-07-02 03:00:00,23.02,0.0,0.0
2017-07-02 04:00:00,21.49,117.647058823529,100.0
2017-07-02 05:00:00,20.14,117.647058823529,200.0
2017-07-02 06:00:00,21.65,0.0,200.0
2017-07-02 07:00:00,22.14,0.0,200.0
2017-07-02 08:00:00,26.42,0.0,200.0
2017-07-02 09:00:00,28.45,0.0,200.0
2017-07-02 10:00:00,33.93,0.0,200.0
2017-07-02 11:00:00,36.09,0.0,200.0
2017-07-02 12:00:00,37.35,0.0,200.0
2017-07-02 13:00:00,39.65,0.0,200.0
2017-07-02 14:00:00,40.24,0.0,200.0
2017-07-02 15:00:00,41.69,0.0,200.0
2017-07-02 16:00:00,43.68,-117.647058823529,100.0
2017-07-02 17:00:00,44.6,-117.647058823529,0.0
2017-07-02 18:00:00,42.55,0.0,0.0
2017-07-02 19:00:00,41.24,0.0,0.0
2017-07-02 20:00:00,41.24,0.0,0.0
2017-07-02 21:00:00,41.06,0.0,0.0
2017-07-02 22:00:00,39.73,0.0,0.0
2017-07-02 23:00:00,35.73,0.0,0.0
